company_name,company_id,id
"['De Laurentiis', 'Bavaria Film', 'Zweites Deutsches Fernsehen (ZDF)', 'Rialto Films']","[544, 1704, 4606, 8658]",47474
"['Columbia Pictures Corporation', 'Warwick Film Productions']","[441, 1807]",56188
['Continental Films'],[13705],29084
"['Columbia Pictures Corporation', 'Persky-Bright Productions', 'Rollins-Joffe Productions', 'Devon/Persky-Bright']","[441, 624, 13954, 29119]",1723
['Twentieth Century Fox Film Corporation'],[306],25955
"['Eichberg-Film', 'Ital-Noleggio Cinematografico', 'Pegaso Cinematografica', 'Eichberg-Film']","[1328, 4990, 26288, 34423]",41876
[],[],62190
"['London Film Productions', 'L.O.P.']","[659, 14512]",43323
[],[],67022
"['Columbia Pictures Corporation', 'Triton', 'Summa Entertainment Group']","[441, 1459, 50179]",24548
"['Horizon Pictures', 'Columbia Pictures Corporation']","[388, 441]",31602
"['TriStar Pictures', 'Trilogy Entertainment Group']","[559, 2231]",57744
[],[],37044
[],[],42989
"['Splendid Pictures', 'Maverick Films', 'Metro-Goldwyn-Mayer (MGM)', 'Dylan Sellers Productions', 'Madacy Entertainment']","[368, 4000, 8411, 8807, 12027]",17047
"['Regency Enterprises', 'Epsilon Motion Pictures', 'New Regency Pictures', 'Daybreak']","[508, 1171, 10104, 49241]",10591
"['Columbia Pictures Corporation', 'Pariah Entertainment Group', 'Grand Slam Productions', ""Mel's Cite du Cinema""]","[441, 1271, 23651, 54502]",1586
"['Epsilon Motion Pictures', 'Franchise Pictures', 'Signature Pictures', 'Linson Entertainment', 'Art Linson Productions', 'ApolloMedia Distribution', 'ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I)', 'QI Quality International GmbH & Co. KG', 'Spartan Productions (II)']","[1171, 1403, 2982, 4700, 8769, 16850, 19951, 19952, 53600]",11169
"['Norma Productions', 'Israeli Film Fund', 'Yes-DBD Satellite Services']","[584, 4520, 74571]",49689
['Fire Island Films'],[22329],266687
[],[],66660
"['Les Films du Losange', 'Nordisk Film', 'Scottish Screen', 'TV2 Danmark', 'The Glasgow Film Fund']","[223, 235, 698, 758, 980]",156
['Orion Pictures'],[41],2778
"['Universal Pictures', 'Mad Dog Productions']","[33, 18736]",10433
['Allied Filmmakers'],[1755],47168
"['Bavaria Film', 'Walt Disney Productions']","[1704, 3166]",58995
"['Twentieth Century Fox Film Corporation', 'Jerry Wald Productions']","[306, 10917]",43236
[],[],142168
['Metro-Goldwyn-Mayer (MGM)'],[8411],40752
"['New Amsterdam Entertainment', 'Strike Entertainment', 'Metropolitan Filmexport', 'Toho-Towa', 'Cruel and Unusual Films']","[572, 655, 656, 657, 78685]",924
"['Anonymous Content', 'This Is That Productions', 'Focus Features']","[10039, 10059, 10146]",38
"['Village Roadshow Pictures', 'Atmosphere Entertainment MM', 'Warner Bros.']","[79, 2995, 6194]",11081
[],[],4377
"['UK Film Council', 'Portman Film', 'Irish Film Board', 'Parallel Film Productions', 'Brown Sauce Film Productions', 'Company of Wolves']","[2452, 3488, 5267, 16486, 53043, 53044]",16941
[],[],1720
"['Miramax Films', 'Beverly Detroit', 'View Askew Productions', 'Close Call Films']","[14, 267, 16934, 23022]",9541
"['Mike Zoss Productions', 'The Jacobson Company', 'Touchstone Pictures']","[2092, 3638, 9195]",5516
"['ContentFilm', 'Visionbox Pictures', 'White Orchid Films', 'Fearon Entertainment', 'Bloodline Films']","[1420, 60615, 91636, 91637, 91638]",20304
"['Mosaic Media Group', 'Warner Bros.']","[748, 6194]",11024
[],[],53734
"['Zentropa Entertainments', 'Danmarks Radio (DR)', 'Trollhättan Film AB', 'Memfis Film', 'France 3 Cinéma', 'Sveriges Television (SVT)', 'Yleisradio (YLE)', 'Arte France Cinéma', 'Slot Machine', 'Liberator Productions', 'Nederlandse Programma Stichting (NPS)', 'Isabella Films B.V.', 'WDR / Arte', 'Film i Väst', 'Pain Unlimited GmbH Filmproduktion', 'Something Else B.V.', 'Sigma Films', 'Zoma Films Ltd.', 'Norsk TV2 AS']","[76, 119, 320, 321, 591, 3221, 5975, 6916, 7777, 11239, 12023, 12045, 12390, 17513, 30268, 53873, 53874, 53875, 53879]",553
"['StudioCanal', 'The Australian Film Commission', 'Endymion Films', 'Australian Film Finance Corporation (AFFC)', 'Working Title Films', 'WTA', 'Woss Group Film Productions']","[694, 5186, 7887, 8724, 10163, 53041, 53042]",10544
"['Columbia Pictures', 'Revolution Studios', 'Dark Horse Entertainment', 'Lawrence Gordon Productions', 'Starlite Films']","[5, 497, 552, 840, 21497]",1487
['Walt Disney Pictures'],[2],13700
"['Paramount Pictures', 'Lions Gate Films', 'Epsilon Motion Pictures', 'Stillking Films', 'Sobini Films']","[4, 35, 1171, 11345, 13923]",11137
"['Metro-Goldwyn-Mayer (MGM)', 'Mandeville Films', 'WWE Studios', 'Hyde Park Entertainment', 'Burke/Samples/Foster Productions', 'Cub Eight Productions']","[8411, 10227, 10339, 13816, 23938, 23940]",11358
['MDP Filmproduktion'],[3799],13573
"['Fox Searchlight Pictures', 'Bird and a Bear Entertainment', 'Hallway Pictures', 'Catch Productions']","[43, 4342, 11051, 11052]",19084
"['Imagine Entertainment', 'Touchstone Pictures']","[23, 9195]",10733
"['World 2000 Entertainment', 'Enchanted Productions']","[7692, 85437]",14442
"['Cheyenne Enterprises', 'Franchise Pictures', 'MHF Zweite Academy Film', 'Eclipse Catering', 'Nine Yards Two Productions', 'Nine Yards Productions']","[890, 1403, 8848, 23787, 51771, 51772]",2122
"['Alquimia Cinema', 'Medusa Film', 'The Producers Films', 'Cattleya', 'Colorado Film Production']","[3502, 6246, 8902, 10102, 10975]",25300
"['Cobalt Media Group', 'Judgement Pictures', 'Hammond Entertainment']","[18619, 55630, 55631]",14576
['Les Films du Poisson'],[2426],13432
"['3b productions', 'The 7th Floor', 'Thoke Moebius Film Company']","[5609, 5708, 87494]",26636
"['Paramount Pictures', 'Motion Picture Associates']","[4, 12275]",6844
"['Laurel Group', 'Dawn Associates']","[638, 83715]",923
"['Paramount Pictures', 'Euro International Film (EIA)', 'Vic Films Productions']","[4, 8930, 11707]",2587
['Hammer Film Productions'],[1314],3591
"['Prey LLC', 'E.P. Production']","[23719, 23720]",28026
[],[],26176
['Twentieth Century Fox Film Corporation'],[306],41857
"['Columbia Pictures', 'Rastar Productions']","[5, 13945]",78364
['Twentieth Century-Fox Productions'],[11865],10338
['Twentieth Century Fox Film Corporation'],[306],33839
['Cinematograph AB'],[7445],133919
"['Columbia Pictures Corporation', 'Solar Productions', 'Park Place Production']","[441, 599, 27756]",95548
['Twentieth Century Fox Film Corporation'],[306],50549
['Woodfall Film Productions'],[1980],38978
['Five Star Entertainment'],[25819],92331
[],[],111883
['American International Pictures (AIP)'],[9266],42245
"['New Line Cinema', 'Rose & Ruby Productions', 'Seven Arts Pictures', 'Carolco Pictures']","[12, 3679, 14159, 14723]",68347
"['TV-60 Filmproduktion', 'Zweites Deutsches Fernsehen (ZDF)']","[2048, 4606]",89488
['Bing Crosby Productions'],[5409],34082
['RKO Radio Pictures'],[6],22999
"['United Artists', 'Nassour Studios Inc.', 'Huntington Hartford Productions']","[60, 73629, 74013]",20278
"['Warner Bros.', 'Exclusive Productions Inc.']","[6194, 19691]",18698
"['Hemdale Film', 'City Enterprise']","[3952, 15063]",47201
"['Davis-Panzer Productions', 'Osterman Weekend Associates']","[2737, 89259]",12239
['New Horizon Corporation'],[1665],4365
['Grenadier Films'],[15848],86182
"['North by Northwest Entertainment', 'Namesake Entertainment', 'The Total Living Network']","[1804, 2969, 7642]",45862
['Warner Bros.'],[6194],65066
"['Lions Gate Films', 'Warner Bros.']","[35, 6194]",42228
['Metro-Goldwyn-Mayer (MGM)'],[8411],16561
"['Electric Pictures', 'Interscope']","[20616, 36676]",54655
[],[],70779
"['Double Play', 'Geffen Company, The']","[2957, 4354]",10843
"['Winters Hollywood Entertainment Holdings Corporation', 'Metro-Goldwyn-Mayer (MGM)', 'Jack Cummings Productions']","[5484, 8411, 13980]",2098
['Euro International Film (EIA)'],[8930],65332
"['National Film Board of Canada', 'Silver Vision', 'TVO', 'High Road Productions']","[10473, 52954, 75168, 88812]",34303
"['Universal Pictures', 'Spyglass Entertainment', 'Epsilon Motion Pictures', 'CCLA Productions']","[33, 158, 1171, 95595]",15673
"['Miramax Films', 'A Band Apart', 'Super Cool ManChu']","[14, 59, 39121]",393
"['Lions Gate Films', 'VIP 3 Medienfonds', 'Valhalla Motion Pictures', 'Marvel Enterprises', 'VIP 2 Medienfonds']","[35, 827, 11533, 19551, 36326]",7220
[],[],33823
[],[],163676
['Recorded Picture Company (RPC)'],[11561],237
['IFC Productions'],[26468],126117
"['Columbia Pictures', 'Revolution Studios', 'Thirteen Productions']","[5, 497, 19636]",10096
"['Regency Enterprises', 'Fox 2000 Pictures', 'Epsilon Motion Pictures', 'Scott Free Productions', 'New Regency Pictures']","[508, 711, 1171, 1645, 10104]",9509
[],[],19016
[],[],60645
"['Columbia Pictures', 'Castle Rock Entertainment', 'NPV Entertainment', 'DreamWorks Pictures', 'Baltimore Spring Creek Productions', 'Nu Image / Millennium Films']","[5, 97, 172, 7293, 16061, 25473]",10710
"['Lions Gate Films', '2929 Productions', 'Artists Production Group (APG)', 'Blue Productions']","[35, 846, 18620, 57347]",11058
"['New Line Cinema', 'Irish Dreamtime', 'Deep River Productions', 'Initial Entertainment Group (IEG)']","[12, 597, 2646, 7380]",11141
"['Paramount Pictures', 'Broadway Video', 'M.G. Films']","[4, 1756, 89094]",10625
[],[],54807
"['DiNovi Pictures', 'Dualstar Productions', 'Warner Bros.']","[813, 6130, 6194]",11025
"['Universal Pictures', 'Stillking Films', 'Sommers Company, The']","[33, 11345, 19643]",7131
[],[],26899
"['First Floor Features (co-production)', 'De Productie (co-production)', 'RWA (co-production)', 'Patagonik Film Group (co-production)']","[8064, 8065, 8066, 8067]",30125
"['Screen Gems', 'Breakup Productions']","[3287, 5673]",16428
"['Plan B Entertainment', 'Warner Bros.', 'Nimar Studios', 'Radiant Productions', 'Helena Productions', 'Latina Pictures']","[81, 6194, 7636, 18990, 19107, 19108]",652
"['BR Petrobrás', 'HB Filmes']","[2433, 2434]",8440
['Smokescreen Inc.'],[60103],883
[],[],38018
"['Yorktown Productions', 'Cineplex-Odeon Films', 'Shadow Shows']","[1484, 5231, 12976]",96461
"['Cinema Center Films', 'Leo Films']","[3070, 18781]",34377
['Kinoproduction Oy'],[3761],20375
['Universal Pictures'],[33],10375
[],[],42015
['Warner Bros.'],[6194],68440
['Orion Pictures'],[41],12503
"['Twentieth Century Fox Film Corporation', 'SLM Production Group', 'Bavaria Film', 'Kings Road Entertainment']","[306, 396, 1704, 4255]",11864
"['Golden Harvest Company', 'Concord Productions Inc.', 'Warner Bros.', 'Sequoia Productions']","[2521, 3526, 6194, 14665]",9461
[],[],57811
"['The Criterion Collection', 'Maysles Films']","[10932, 14563]",132
['Shôchiku Eiga'],[5070],28276
"['Block 2 Pictures', 'Jet Tone Production', 'Black Monday Film Services']","[539, 540, 5890]",18329
"['Universal Pictures', 'Walrus & Associates']","[33, 35480]",17993
[],[],37447
"['Zweites Deutsches Fernsehen (ZDF)', 'Filmverlag der Autoren', 'Sentana Filmproduktion']","[4606, 10869, 24826]",4339
"['Hachette Première', ""Partner's Productions"", 'Alexandre Films', 'films A2', 'S.F.P.C.']","[582, 1061, 2926, 7147, 17219]",42108
"['Paramount Pictures', 'Theodora Productions', 'Sven Persson Films']","[4, 4389, 14918]",18513
['Laurel Entertainment Inc.'],[14180],26517
['Twentieth Century Fox Film Corporation'],[306],28285
['Zentropa'],[8109],22137
['Jazz Pictures'],[1890],5247
['Metro-Goldwyn-Mayer (MGM)'],[8411],31676
[],[],49622
['Argos Films'],[6116],238952
['Dream Entertainment'],[1630],10035
['Columbia Pictures Corporation'],[441],502
[],[],41965
"['PolyGram Audiovisuel', 'Enigma Pictures']","[6367, 6368]",10347
['Kanzaman S.A.'],[700],1373
"['Toho Company', 'Ninjin Club', 'Bungei', 'Toyo Kogyo Kabushiki Kaisha']","[882, 7040, 14879, 14881]",30959
['Z-M Productions'],[13737],43341
[],[],20561
['Independent'],[10583],13055
['Eon Productions'],[7576],667
['Eon Productions'],[7576],700
"['Blue Gardenia Productions', 'Warner Bros.']","[3983, 6194]",21594
['HBO Films'],[7429],26976
"['PSO International', 'TaliaFilm II Productions', 'Woodcote']","[427, 67984, 67985]",36670
['TV Man Union'],[12424],18872
['Sveriges Radio'],[35673],44864
['Paramount Pictures'],[4],31993
"['Metro-Goldwyn-Mayer (MGM)', ""Loew's Incorporated""]","[8411, 31892]",43818
['Twentieth Century Fox Film Corporation'],[306],28290
['Warner Bros.'],[6194],24650
['Warner Bros.'],[6194],55086
['Warner Bros.'],[6194],43525
['Metro-Goldwyn-Mayer (MGM)'],[8411],20640
['London Film Productions'],[659],50363
"['Film Holland', 'Excelsior Films', 'The Rank Organisation']","[362, 363, 364]",633
"['Fida cinematografica', 'Compagnie Industrielle et Commerciale Cinématographique (CICC)', 'TC Productions', 'Filmel']","[73, 11788, 21777, 42182]",5511
['Universal Pictures'],[33],41003
"['RKO Radio Pictures', 'Magna Corporation']","[6, 3296]",13936
"['The Samuel Goldwyn Company', 'Desert Hearts Productions']","[8888, 80277]",294
"['Columbia Pictures Corporation', 'Delphi II Productions']","[441, 7585]",11507
['Hal Wallis Productions'],[3468],17538
"['Le Studio Canal+', 'TriStar Pictures', 'Japan Satellite Broadcasting (JBS)', 'Carolco Pictures', 'RCS Video']","[183, 559, 5350, 14723, 23246]",10435
['Playfilm Productions'],[18138],1162
[],[],34328
"['Nikkatsu', 'Canal+']","[955, 5358]",47108
"['VideoFilmes', 'Haut et Court', 'La Sept-Arte']","[346, 726, 11332]",47140
[],[],40930
['Paramount Pictures'],[4],14684
[],[],58467
"['Beco Films', 'Home Box Office (HBO)', 'Cinema Plus']","[3195, 3268, 4657]",10261
"['BMG Independents', 'Wind Chill Productions']","[38567, 44896]",163869
"['Universal Pictures', 'Pacific Western']","[33, 1280]",13937
"['Dacia Films', 'Canal+France']","[21740, 24959]",25355
['Universal Pictures'],[33],29601
['Lunacy Unlimited Productions'],[73335],66115
['Twentieth Century Vixen'],[95164],118617
"['Tokyo Broadcasting System (TBS)', 'SUN-Productions']","[1393, 35976]",23981
['Greengrass Productions'],[3156],14980
"['Amblin Entertainment', 'Touchstone Pictures']","[56, 9195]",26670
[],[],44047
"['Babylonian Productions', 'Turner Network Television (TNT)']","[2181, 5730]",10940
"['Tigon British Film Productions', 'American International Productions']","[4579, 14149]",31965
['KSS'],[3560],5842
['Metro-Goldwyn-Mayer (MGM)'],[8411],19463
['Warner Bros.'],[6194],24012
"['Columbia Pictures', 'IPC Films']","[5, 630]",988
[],[],125103
"['Véra Films', 'Fono Roma', 'Filmsonor', 'Compagnie Industrielle et Commerciale Cinématographique (CICC)']","[141, 144, 534, 11788]",204
['TriStar Pictures'],[559],9356
"['RKO Radio Pictures', 'Republic Pictures', 'Rainbow Productions']","[6, 1432, 5214]",32430
['Columbia Pictures'],[5],42231
['Golan-Globus'],[1445],16113
['Metro-Goldwyn-Mayer (MGM)'],[8411],33575
['Paramount Pictures'],[4],13913
['Paramount Pictures'],[4],17956
"['Twentieth Century Fox Film Corporation', 'Stanley Donen Films']","[306, 11404]",18209
['RKO Radio Pictures'],[6],25508
['Warner Brothers/Seven Arts'],[4051],18978
"['Universal Pictures', 'Aspen Film Society']","[33, 1951]",27171
['Alta Vista Productions'],[4820],29486
"['Film Trust S.A.', 'Este Films']","[1262, 1263]",12310
[],[],42205
"['Lions Gate Films', 'Silver Lion Films', 'Vestron Pictures', 'Toron Screen Corporation', 'Independent Film Centre']","[35, 11601, 12360, 38209, 89445]",27786
['Warner Bros.'],[6194],9624
[],[],95514
['Warner Bros.'],[6194],37296
['Metro-Goldwyn-Mayer (MGM)'],[8411],25736
"['Universal Pictures', 'Falcon Productions', 'Renfield Productions']","[33, 4386, 4387]",25389
"['TigerTiger Productions', 'Chinarunn Entertainment Inc.']","[74407, 74408]",44807
['The Noel Gay Motion Picture Company'],[9110],5248
"[""Partner's Productions"", 'Gérard Mital Productions', 'Alicéléo', 'MK2 Productions', 'Christian Bourgois Productions', 'ISSA']","[1061, 1698, 8799, 9209, 34852, 34853]",52794
['Paramount Pictures'],[4],9872
"['Procirep', 'Canal+', 'Les Productions Lazennec', 'Sacem', 'La Sept Cinéma', 'Centre National de la Cinématographie (CNC)', 'Ministère de la Culture et de la Communication', 'SFP Cinema', 'La Fondation Gan pour le Cinéma']","[311, 5358, 5869, 11699, 16366, 18367, 25818, 75458, 84254]",19552
['Dino de Laurentiis Cinematografica'],[1216],2786
['Cinecidi'],[2337],8075
[],[],94771
['Metro-Goldwyn-Mayer (MGM)'],[8411],50271
[],[],38274
"['Carlton America', 'Harpo Productions']","[2476, 70230]",26133
[],[],68981
['Mosfilm'],[5120],10235
"['Columbia Pictures Corporation', 'Morningside Productions', 'The Criterion Collection']","[441, 5040, 10932]",11533
"['France 2 Cinéma', 'Arena Films', 'Vega Film', 'Greenpoint Films']","[83, 1243, 8138, 12918]",2817
"['Rai 2', 'Sovinfilm']","[23119, 32054]",1394
"['Les Films du Carrosse', 'The Criterion Collection', ""Societé d'Exploitation et de Distribution de Films (SEDIF)""]","[53, 10932, 23469]",1719
['BBC'],[5996],140207
['X-Filme Creative Pool'],[1972],781
['Navaron Productions'],[2766],13553
[],[],183252
['Toho Company'],[882],3777
"['Rai Cinemafiction', 'BiBi Film']","[238, 6275]",11659
['Zeta Entertainment'],[5333],24065
"['Film Bangkok', 'BEC-TERO Entertainment']","[1240, 7663]",39907
"['Agamemnon Films', 'Turner Pictures (I)', 'British Lion Film Corporation']","[4542, 6189, 19980]",26612
['Twentieth Century Fox Film Corporation'],[306],10604
['Metro-Goldwyn-Mayer (MGM)'],[8411],44098
['Every Guy Productions'],[3225],16876
['Paramount Pictures'],[4],37437
"['Paramount Network Television Productions', 'Helfgott-Turner Productions']","[12224, 57268]",141003
['New Legend Media'],[2962],14782
['Vestron Pictures'],[12360],77780
"['TriStar Pictures', 'Iguana Producciones', 'Baltimore Pictures', 'Sniper Productions']","[559, 11134, 11407, 11409]",9545
[],[],53117
['Twentieth Century Fox Film Corporation'],[306],41651
"['MK2 Productions', 'Farabi Cinema Foundation', 'Bahman Ghobadi Films']","[9209, 79260, 95104]",29270
['Wadi Rum Productions'],[5364],28030
['Universal International Pictures (UI)'],[10330],16514
['Galatée Films'],[793],1926
['Paramount Animation'],[24955],31112
['Paramount Pictures'],[4],11060
"['Doubleday Productions', 'Gus', 'Harbor Productions']","[3300, 3301, 3302]",17365
['Paramount Pictures'],[4],11474
['Metro-Goldwyn-Mayer (MGM)'],[8411],63888
"['SVT Drama', 'Matila Röhr Productions (MRP)', 'Yleisradio (YLE)']","[157, 5240, 5975]",49320
