budget,genres,id,popularity,revenue,runtime,tagline,title,vote_average,vote_count,release_year,release_month,release_day,collection_id,collection_name
46000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",888,15.019586,341631208,91.0,Yabba-Dabba-Doo!,The Flintstones,5.0,559.0,1994,5,26,351684,The Flintstones (Live-Action) Collection
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",1637,10.859292,350448145,116.0,Get ready for rush hour,Speed,6.8,1814.0,1994,6,9,43064,Speed Collection
10000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",11546,6.168241,126247,83.0,"Just when we thought the Cold War was over, leave it to these guys to heat it up again.",Police Academy: Mission to Moscow,4.1,178.0,1994,6,9,9338,Police Academy Collection
40000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",11310,8.605703,72000000,116.0,,City Slickers II: The Legend of Curly's Gold,4.9,103.0,1994,6,10,150156,City Slickers Collection
12000000,"[{'id': 12, 'name': 'Adventure'}]",11231,9.9697,15876353,107.0,Who says the good guy has to be a guy?,The Next Karate Kid,4.8,202.0,1994,7,18,8580,The Karate Kid Collection
62000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9331,7.513245,215900000,141.0,The war of drugs would lead him to the war of power.,Clear and Present Danger,6.4,390.0,1994,8,3,192492,The Jack Ryan Collection
27575,"[{'id': 35, 'name': 'Comedy'}]",2292,10.513367,3151130,92.0,Just because they serve you doesn't mean they like you.,Clerks,7.4,769.0,1994,9,13,182813,Clerks Collection
8000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",11596,9.860522,18090181,112.0,"One, Two, Freddy's coming for you...",New Nightmare,6.4,297.0,1994,10,13,8581,A Nightmare on Elm Street Collection
22000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11395,9.665424,189833357,97.0,What if your dad was Santa Claus?,The Santa Clause,6.3,501.0,1994,11,10,53159,The Santa Clause Collection
60000000,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",628,11.970205,223664608,123.0,Drink from me and live forever,Interview with the Vampire,7.2,1558.0,1994,11,11,217704,The Vampire Chronicles
38000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",193,8.105708,118071125,118.0,Boldly go.,Star Trek: Generations,6.4,461.0,1994,11,17,115570,Star Trek: The Next Generation Collection
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",8011,6.866634,36700000,99.0,"Throughout time they have hunted each other fulfilling the prophecy, that there can be only one.",Highlander: The Final Dimension,4.5,110.0,1994,11,29,8050,Highlander Collection
10300000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",39466,1.728526,20000000,108.0,The god of destruction descends,Godzilla vs. SpaceGodzilla,5.6,28.0,1994,12,10,374511,Godzilla (Heisei) Collection
16000000,"[{'id': 35, 'name': 'Comedy'}]",8467,9.844558,247275374,107.0,"What the one doesn't have, the other is missing.",Dumb and Dumber,6.5,1894.0,1994,12,16,96665,Dumb and Dumber Collection
35000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",11667,13.58449,99423521,102.0,The fight to save the world is on!,Street Fighter,4.1,330.0,1994,12,22,261203,Street Fighter
13000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",9059,9.455342,21089146,92.0,Ready for your deadtime story?,Tales from the Crypt: Demon Knight,6.7,96.0,1995,1,13,115142,Tales from the Crypt Collection
2500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",76,11.304979,5987386,105.0,Can the greatest romance of your life last only one night?,Before Sunrise,7.7,984.0,1995,1,27,123800,Before... Collection
12000000,"[{'id': 35, 'name': 'Comedy'}]",9066,4.233092,46600000,84.0,,The Brady Bunch Movie,5.9,87.0,1995,2,16,224478,The Brady Bunch Collection
19000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9737,9.262184,141407024,118.0,Whatcha gonna do?,Bad Boys,6.5,1729.0,1995,4,7,14890,Bad Boys Collection
3500000,"[{'id': 35, 'name': 'Comedy'}]",10634,14.56965,28200000,91.0,A lot can go down between thursday and saturday...,Friday,7.0,513.0,1995,4,26,43563,Friday Collection
90000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",1572,15.138855,366101666,128.0,Think fast. Look alive. Die hard.,Die Hard: With a Vengeance,6.9,2094.0,1995,5,19,1570,Die Hard Collection
7000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10149,5.552946,8349430,112.0,Where there's smoke... there's laughter!,Smoke,7.2,115.0,1995,6,9,439053,Brooklyn Cigar Store Collection
100000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",414,13.321354,336529144,121.0,"Courage now, truth always...",Batman Forever,5.2,1529.0,1995,6,16,120794,Batman Collection
15000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",9070,7.024227,66400000,92.0,The Power Is On!,Mighty Morphin Power Rangers: The Movie,5.2,153.0,1995,6,30,286162,Power Rangers Collection
35000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",9348,13.492845,113400000,108.0,Our time is up.,Species,5.5,457.0,1995,7,7,9887,Species Collection
60000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",3512,7.490247,104324083,100.0,Last time he rocked the boat. This time the sky's the limit.,Under Siege 2: Dark Territory,5.6,217.0,1995,7,13,112399,Under Siege Collection
30000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",9598,14.404764,254100000,89.0,A little pig goes a long way.,Babe,6.0,756.0,1995,7,18,9435,Babe Collection
31000000,"[{'id': 12, 'name': 'Adventure'}]",9073,7.575098,30000000,95.0,The adventure is back. The fun is back. Willy's back. And this time he's brought his whole family to meet an old friend ... and take on a new challenge.,Free Willy 2 - The Adventure Home,5.5,130.0,1995,7,19,9328,Free Willy Collection
18000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",9312,10.870138,122195920,101.0,Nothing In This World Has Prepared You For This.,Mortal Kombat,5.4,452.0,1995,8,18,9818,Mortal Kombat Collection
7000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",8068,6.950458,25400000,104.0,"When the smoke clears, it just means he's reloading.",Desperado,6.8,898.0,1995,8,25,9649,Mexico Trilogy
2000000,"[{'id': 35, 'name': 'Comedy'}]",5894,11.528147,1300000,83.0,Welcome to the planet Brooklyn.,Blue in the Face,6.8,28.0,1995,9,15,439053,Brooklyn Cigar Store Collection
5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10987,8.768288,15116634,88.0,Haddonfield is ready to celebrate Halloween.... so is Michael Myers!,Halloween: The Curse of Michael Myers,5.0,173.0,1995,9,29,91361,Halloween Collection
30250000,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",8012,12.669608,115101622,105.0,"The mob is tough, but it’s nothing like show business.",Get Shorty,6.4,305.0,1995,10,20,91698,Chili Palmer Collection
30000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",862,21.946943,394436586,81.0,,Toy Story,7.7,5415.0,1995,10,30,10194,Toy Story Collection
30000000,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",9273,8.205448,212385533,90.0,New animals. New adventures. Same hair.,Ace Ventura: When Nature Calls,6.1,1128.0,1995,11,10,3167,Ace Ventura Collection
58000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",710,14.686036,352200000,130.0,No limits. No fears. No substitutes.,GoldenEye,6.6,1194.0,1995,11,16,645,James Bond Collection
10000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",12561,2.672437,18000000,103.0,Get Ready for a Three-Way Monster Melee!,Godzilla vs. Destoroyah,6.5,30.0,1995,12,9,374511,Godzilla (Heisei) Collection
25000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",15602,11.7129,71500000,101.0,Still Yelling. Still Fighting. Still Ready for Love.,Grumpier Old Men,6.5,92.0,1995,12,22,119050,Grumpy Old Men Collection
15000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",11525,2.49535,2409225,92.0,"God made him simple. Science made him a god. Now, he wants revenge.",Lawnmower Man 2: Beyond Cyberspace,2.8,32.0,1996,1,12,124935,The Lawnmower Man Collection
19000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",755,15.339153,25800000,108.0,One night is all that stands between them and freedom. But it's going to be a hell of a night.,From Dusk Till Dawn,6.9,1644.0,1996,1,19,10924,From Dusk Till Dawn Collection
1500000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",9404,9.206356,53000000,107.0,They thought they possessed the ultimate weapon. They hadn't counted on Jackie Chan.,First Strike,6.5,101.0,1996,2,10,269098,Police Story Collection
31000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",10874,6.902423,34300000,100.0,Set sail for Muppet mayhem!,Muppet Treasure Island,6.5,93.0,1996,2,16,256377,The Muppet Collection
4000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",627,19.348466,72000000,93.0,Choose life.,Trainspotting,7.8,2737.0,1996,2,23,424202,Trainspotting Collection
4000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",8766,5.263187,16675000,86.0,"This year, the past, the present and the future will all meet at the crossroads of hell.",Hellraiser: Bloodline,4.9,111.0,1996,3,8,8917,Hellraiser Collection
7500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",145,8.558688,23000000,159.0,Love is a mighty power.,Breaking the Waves,7.2,213.0,1996,5,13,498,Heart of Gold Collection
80000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",954,15.793477,457696391,110.0,Expect the Impossible.,Mission: Impossible,6.7,2677.0,1996,5,22,87359,Mission: Impossible Collection
75000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",602,17.634197,817400891,145.0,Earth. Take a good look. It might be your last.,Independence Day,6.7,3334.0,1996,6,25,304378,Independence Day Collection
54000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",9327,9.651581,128769345,95.0,"Inside Sherman Klump, a party animal is about to break out.",The Nutty Professor,5.4,717.0,1996,6,26,86028,The Nutty Professor Collection
50000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",10061,12.229381,42277365,97.0,Snake Is Back.,Escape from L.A.,5.6,381.0,1996,8,9,115838,Escape From ... Collection
15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",9431,3.450402,5600000,87.0,,Bordello of Blood,5.0,63.0,1996,8,16,115142,Tales from the Crypt Collection
12000000,"[{'id': 35, 'name': 'Comedy'}]",12606,9.898696,21400000,90.0,The more everything changes the more they stay the same.,A Very Brady Sequel,5.8,42.0,1996,8,23,224478,The Brady Bunch Collection
13000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",10546,6.554679,25317287,84.0,Believe in the power of another,The Crow: City of Angels,5.2,119.0,1996,8,29,9436,The Crow Collection
54000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",11674,11.470748,320689294,103.0,So many dogs. So little time.,101 Dalmatians,5.6,722.0,1996,11,17,124916,101 Dalmatians (Live-Action) Collection
46000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",199,8.808497,146027888,111.0,Resistance is futile.,Star Trek: First Contact,7.0,671.0,1996,11,21,115570,Star Trek: The Next Generation Collection
14000000,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",4232,13.326443,173046663,111.0,Someone has taken their love of scary movies one step too far.,Scream,7.0,1520.0,1996,12,20,2602,Scream Collection
25000000,"[{'id': 35, 'name': 'Comedy'}]",11419,9.304901,36400000,93.0,This time the Griswolds are on a roll.,Vegas Vacation,6.0,175.0,1997,2,13,108693,National Lampoon's Vacation Collection
10000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6499,5.436745,9679739,99.0,The Power Is Back!,Turbo: A Power Rangers Movie,4.6,60.0,1997,3,27,286162,Power Rangers Collection
4000000,"[{'id': 35, 'name': 'Comedy'}]",39385,5.099557,29456000,100.0,La verite!,La vérité si je mens !,6.3,98.0,1997,4,1,115840,Would I Lie to You? Collection
45000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9360,14.386089,136900000,89.0,When You Can't Breathe You Can't Scream.,Anaconda,4.8,624.0,1997,4,11,105995,Anaconda Collection
16500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",816,11.749159,67711748,94.0,"If he were any cooler, he'd still be frozen, baby!",Austin Powers: International Man of Mystery,6.5,1033.0,1997,5,2,1006,Austin Powers Collection
73000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",330,0.788123,618638999,129.0,Something has survived.,The Lost World: Jurassic Park,6.2,2528.0,1997,5,23,328,Jurassic Park Collection
160000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",1639,11.268531,164508066,121.0,"As the stakes get higher, the ride gets even faster.",Speed 2: Cruise Control,4.1,439.0,1997,6,13,43064,Speed Collection
125000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",415,17.038824,238207122,125.0,Strength. Courage. Honor. And loyalty.,Batman & Robin,4.2,1447.0,1997,6,20,120794,Batman Collection
90000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",607,15.781024,589400000,98.0,Protecting the Earth from the scum of the universe.,Men in Black,6.9,4521.0,1997,7,2,86055,Men In Black Collection
18000000,"[{'id': 35, 'name': 'Comedy'}]",1281,12.799853,251212670,85.0,One Man. One Masterpiece. One Very Big Mistake.,Bean,6.3,602.0,1997,7,3,103372,Mr. Bean Collection
3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",20737,9.407128,23144499,98.0,He Sits. He Stays. He Shoots. He Scores.,Air Bud,5.3,108.0,1997,8,1,97445,Air Bud Collection
27000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",9437,12.235391,60527873,115.0,Smart Girls. Pretty Girls. Missing Girls.,Kiss the Girls,6.2,353.0,1997,10,3,142680,Alex Cross Collection
17000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",3597,7.417157,125586134,100.0,"If you're going to bury the truth, make sure it stays buried.",I Know What You Did Last Summer,5.6,698.0,1997,10,17,3601,I Know What You Did Last Summer Collection
70000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",8078,15.57784,162000000,109.0,It's already too late.,Alien: Resurrection,5.9,1388.0,1997,11,12,8091,Alien Collection
30000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",9823,6.532498,51376861,95.0,"The world was created in six days, so too shall it be destroyed and on the seventh day mankind will rest... in peace",Mortal Kombat: Annihilation,3.8,225.0,1997,11,21,9818,Mortal Kombat Collection
24000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",4233,11.264845,172363301,120.0,Someone has taken their love of sequels one step too far.,Scream 2,6.1,856.0,1997,12,9,2602,Scream Collection
110000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",714,17.159576,333011068,119.0,Yesterday is a memory. Today is history. Tomorrow is in the hands of one man.,Tomorrow Never Dies,6.0,941.0,1997,12,11,645,James Bond Collection
32000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",9714,8.04209,79082515,102.0,Ready for more. Much more.,Home Alone 3,5.1,632.0,1997,12,12,9888,Home Alone Collection
1200000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2671,6.486126,19400000,96.0,"One curse, one cure, one week to find it",Ringu,6.9,310.0,1998,1,31,93369,Ringu Collection
2900000,"[{'id': 27, 'name': 'Horror'}]",9706,1.199512,12662948,97.0,,Rasen,5.3,24.0,1998,1,31,93369,Ringu Collection
28000000,"[{'id': 10402, 'name': 'Music'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",11568,13.162168,14100000,123.0,,Blues Brothers 2000,5.2,166.0,1998,2,5,112636,The Blues Brothers Collection
23030000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",10353,7.698423,66000000,118.0,They come back!,The Visitors II: The Corridors of Time,5.8,228.0,1998,2,11,52888,The Visitors Collection
60000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",11808,8.462364,102367405,131.0,The cop who won't stop is back. But this time he's chasing down a lot more than a fugitive.,U.S. Marshals,6.2,383.0,1998,3,6,134011,The Fugitive / U.S. Marshals Collection
8700000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2330,7.668149,44500000,86.0,,Taxi,6.5,653.0,1998,4,4,211721,Taxi Collection
35000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",10216,13.495247,19200000,93.0,Mating season begins...,Species II,4.5,161.0,1998,4,10,9887,Species Collection
18000000,"[{'id': 35, 'name': 'Comedy'}]",9771,8.207548,3572443,107.0,They're Just Nine Players Short of a Dream Team,Major League: Back to the Minors,4.3,20.0,1998,4,17,97771,Major League Collection
2500000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",452,9.174221,7200,117.0,,The Idiots,6.7,107.0,1998,4,28,498,Heart of Gold Collection
66000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",846,12.311615,189198313,121.0,Fight the Future,The X Files,6.6,494.0,1998,6,19,19387,The X-Files Collection
