budget,id,popularity,revenue,runtime,title,vote_average,vote_count,release_year,release_month,release_day,collection_id,collection_name,War,Thriller,Music,Fantasy,TV Movie,Crime,Action,Documentary,Western,History,Family,Mystery,Romance,Animation,Drama,Comedy,Foreign,Adventure,Science Fiction,Horror
30000000,11836,11.213712,140161792,87.0,The SpongeBob SquarePants Movie,6.7,593.0,2004,11,14,275402,SpongeBob Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1500000,45964,9.133206,25000000,97.0,When a Stranger Calls,6.3,51.0,1979,10,26,276838,When a Stranger Calls Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000000,27582,9.832342,51070807,93.0,The Mechanic,6.3,1066.0,2011,1,13,280504,Mechanic Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,51540,9.856955,209838559,98.0,Horrible Bosses,6.4,2341.0,2011,7,8,280588,Horrible Bosses Collection,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85000000,157350,21.572585,288885818,139.0,Divergent,6.9,4784.0,2014,3,14,283579,Divergent Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
110000000,262500,27.887186,297002527,119.0,Insurgent,6.2,3921.0,2015,3,18,283579,Divergent Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
170000000,118340,53.291601,772776600,121.0,Guardians of the Galaxy,7.9,10014.0,2014,7,30,284433,Guardians of the Galaxy Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
15000000,9070,7.024227,66400000,92.0,Mighty Morphin Power Rangers: The Movie,5.2,153.0,1995,6,30,286162,Power Rangers Collection,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
4800000,70590,2.07741,30000000,143.0,Singham,7.0,33.0,2011,7,22,286951,Singham Collection,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
150000,843,8.703552,14204632,98.0,In the Mood for Love,7.8,379.0,2000,5,22,287016,Wong Kar-Wai's Informal Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3500000,11009,13.657204,237113184,118.0,Saturday Night Fever,6.5,383.0,1977,12,16,288280,Saturday Night Fever Collection,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37000000,62837,6.695229,95404397,113.0,Dolphin Tale,6.6,166.0,2011,9,23,288491,Dolphin Tale Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34000000,198663,76.93789,348319861,113.0,The Maze Runner,7.0,5540.0,2014,9,10,295130,The Maze Runner Collection,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10000000,8277,7.777928,18610260,88.0,American Pie Presents: Beta House,5.4,480.0,2007,12,10,298820,American Pie (Spin-off) Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
75000000,602,17.634197,817400891,145.0,Independence Day,6.7,3334.0,1996,6,25,304378,Independence Day Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
17000000,114150,11.03595,115647426,112.0,Pitch Perfect,7.3,2310.0,2012,9,28,306031,Pitch Perfect Collection,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10000000,74534,9.23046,136800000,124.0,The Best Exotic Marigold Hotel,6.9,468.0,2011,11,28,306937,Best Exotic Marigold Hotel Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
13000000,138843,14.90169,320415166,112.0,The Conjuring,7.4,3169.0,2013,7,18,313086,The Conjuring Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36000000,23048,11.967652,64780213,101.0,Hot Tub Time Machine,5.9,911.0,2010,3,26,313576,Hot Tub Time Machine Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
32000000,65086,8.896679,129000000,95.0,The Woman in Black,6.1,1237.0,2012,2,1,315560,The Woman in Black Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5650000,196024,7.721255,13700000,100.0,The Keeper of Lost Causes,7.0,166.0,2013,10,3,319850,Department Q series,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5800000,254201,12.635996,11500000,119.0,The Absent One,7.0,153.0,2014,10,2,319850,Department Q series,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,137106,16.418133,470759687,100.0,The Lego Movie,7.5,3127.0,2014,2,6,325470,The Lego Movie Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
7000000,77930,8.732425,167200000,110.0,Magic Mike,6.1,1062.0,2012,6,28,328247,Magic Mike Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
26000000,14560,13.003122,183293131,91.0,Paul Blart: Mall Cop,5.2,807.0,2009,1,15,328372,Mall Cop Collection,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3000000,18935,5.712291,23509382,92.0,Ernest Goes to Camp,5.5,40.0,1987,5,22,330555,Ernest Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3400000,262551,6.694707,20258904,85.0,Babysitting,6.9,591.0,2014,4,16,331841,Babysitting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2500000,6917,4.742709,13539458,85.0,The Gate,5.9,107.0,1987,4,21,340623,The Gate Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40000000,216015,33.068431,571000000,125.0,Fifty Shades of Grey,5.2,3350.0,2015,2,11,344830,Fifty Shades Collection,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25130430,256040,11.80967,90747520,159.0,Baahubali: The Beginning,7.5,138.0,2015,7,10,350309,Bahubali Collection,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
46000000,888,15.019586,341631208,91.0,The Flintstones,5.0,559.0,1994,5,26,351684,The Flintstones (Live-Action) Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2800000,132759,1.823774,13218980,100.0,Soulless,5.5,25.0,2012,10,4,352020,ДухLess (Коллекция),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
28000000,9398,10.40782,60780981,89.0,Zoolander,6.1,1363.0,2001,9,28,352789,Zoolander Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3000000,82507,12.490637,82515113,110.0,Sinister,6.8,1611.0,2012,3,29,357173,Sinister Collection,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6000000,829,12.29227,30000000,130.0,Chinatown,7.9,939.0,1974,6,20,359005,The Jake Gittes Collection,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2000000,11243,2.849672,34000000,77.0,The Care Bears Movie,5.4,31.0,1985,3,23,363966,Care Bears Collection,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
3400000,19975,2.508783,12000000,76.0,Care Bears Movie II: A New Generation,5.5,11.0,1986,3,21,363966,Care Bears Collection,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
6000000,10911,8.522673,28900000,158.0,The Guns of Navarone,7.3,191.0,1961,4,27,366826,Navarone Collection,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
700000,17386,13.762328,13168027,90.0,Revenge of the Ninja,5.8,22.0,1983,9,7,373538,Enter the Ninja Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
900000,1678,13.153272,2250000,96.0,Godzilla,6.9,194.0,1954,11,3,374509,Godzilla (Showa) Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
800000,1679,2.772214,1952653,82.0,Godzilla Raids Again,6.0,28.0,1955,4,24,374509,Godzilla (Showa) Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
25000,18983,8.07532,2000000,80.0,"Godzilla, King of the Monsters!",6.8,45.0,1956,4,27,374509,Godzilla (Showa) Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
250000,39464,2.631502,2768400,87.0,Godzilla vs. Hedorah,6.3,26.0,1971,7,24,374509,Godzilla (Showa) Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
700000,39256,2.894009,4116395,87.0,Godzilla 1985,6.7,34.0,1984,12,15,374511,Godzilla (Heisei) Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
5000000,18289,6.297432,7000000,105.0,Godzilla vs. Biollante,6.5,25.0,1989,12,16,374511,Godzilla (Heisei) Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12000000,36679,1.541436,11000000,103.0,Godzilla vs. King Ghidorah,6.2,28.0,1991,12,14,374511,Godzilla (Heisei) Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
9500000,6593,2.13239,18000000,108.0,Godzilla vs. Mechagodzilla II,6.7,26.0,1993,12,11,374511,Godzilla (Heisei) Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
10300000,39466,1.728526,20000000,108.0,Godzilla vs. SpaceGodzilla,5.6,28.0,1994,12,10,374511,Godzilla (Heisei) Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
8300000,10643,2.80298,25000000,107.0,Godzilla 2000,5.9,44.0,1999,12,11,374512,Godzilla (Millennium) Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
8300000,39468,2.073747,11068800,105.0,Godzilla vs. Megaguirus,5.6,24.0,2000,11,3,374512,Godzilla (Millennium) Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9400000,36243,1.7519,20000000,105.0,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",6.2,23.0,2001,12,15,374512,Godzilla (Millennium) Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8500000,12636,1.187456,16000000,88.0,Godzilla Against MechaGodzilla,6.8,30.0,2002,11,2,374512,Godzilla (Millennium) Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
25000000,168530,9.895752,153997819,99.0,Ride Along,6.1,867.0,2014,1,7,376650,Ride Along Collection,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
75000000,75656,17.852022,351700000,115.0,Now You See Me,7.3,5635.0,2013,5,29,382685,Now You See Me Collection,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000000,117263,10.978188,170270201,120.0,Olympus Has Fallen,6.2,3010.0,2013,3,20,386534,... Has Fallen Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,990,9.333533,7600000,134.0,The Hustler,7.6,243.0,1961,9,25,387219,The Hustler Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3000000,236737,5.255451,78768613,98.0,Spanish Affair,6.8,220.0,2014,3,14,388180,Ocho apellidos - Colección,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5000000,8346,6.719949,368744044,95.0,My Big Fat Greek Wedding,6.2,686.0,2002,2,22,389767,My Big Fat Greek Wedding Collection,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
24000000,1620,13.765241,99965753,89.0,Hitman,5.9,982.0,2007,11,21,390096,Hitman Collection,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
170000000,58595,18.751554,396600000,127.0,Snow White and the Huntsman,5.8,3183.0,2012,5,30,393379,The Huntsman Collection,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4700000,11449,14.00318,86432000,117.0,The Amityville Horror,6.2,192.0,1979,7,27,397842,The Amityville Horror Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5000000,16235,12.10181,12534817,104.0,Amityville II: The Possession,5.9,59.0,1982,9,24,397842,The Amityville Horror Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6000000,27214,7.893775,6333135,105.0,Amityville 3-D,4.0,40.0,1983,11,18,397842,The Amityville Horror Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19000000,10065,13.088552,107516369,90.0,The Amityville Horror,6.0,606.0,2005,4,15,397842,The Amityville Horror Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18000000,195589,11.90575,270700000,96.0,Neighbors,6.2,2773.0,2014,5,8,400700,Neighbors Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1300000,109907,0.679086,2300000,141.0,Hate Story,6.4,11.0,2012,4,20,401261,Hate Story Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125000000,98566,22.337973,485000000,101.0,Teenage Mutant Ninja Turtles,5.8,2677.0,2014,8,7,401562,Teenage Mutant Ninja Turtles (Remake) Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
60000000,75780,12.789812,218300000,130.0,Jack Reacher,6.3,3046.0,2012,12,20,403374,Jack Reacher Collection,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20000000,245891,183.870374,88761661,101.0,John Wick,7.0,5499.0,2014,10,22,404609,John Wick Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000,249660,6.097499,29789000,113.0,God's Not Dead,5.9,242.0,2014,3,21,409343,God's Not Dead Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5000000,41955,0.191539,340312,113.0,Antikiller,4.8,5.0,2002,8,1,416491,Major Korenev Trilogy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,8851,7.079055,4000000,86.0,The Blob,6.2,147.0,1958,9,12,422193,The Blob Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23000000,10147,10.930143,76500000,91.0,Bad Santa,6.4,666.0,2003,11,26,423173,Bad Santa Collection,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4000000,627,19.348466,72000000,93.0,Trainspotting,7.8,2737.0,1996,2,23,424202,Trainspotting Collection,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9500000,9373,7.810068,107967319,98.0,The Texas Chainsaw Massacre,6.1,670.0,2003,10,17,425175,Texas Chainsaw (Reboot) Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5000000,242512,13.288564,103600000,89.0,Ouija,4.9,1006.0,2014,10,24,426103,Ouija Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3500000,26268,8.55931,12000000,121.0,Harper,6.3,37.0,1966,2,23,434270,Lew Harper Collection,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
7000000,10149,5.552946,8349430,112.0,Smoke,7.2,115.0,1995,6,9,439053,Brooklyn Cigar Store Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
150000000,2080,1.456541,373062864,107.0,X-Men Origins: Wolverine,6.2,4086.0,2009,4,28,453993,The Wolverine Collection,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
120000000,76170,3.918287,415440673,126.0,The Wolverine,6.3,4110.0,2013,7,23,453993,The Wolverine Collection,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2000000,203217,4.402871,20552094,85.0,My Mom Is a Character,7.7,117.0,2013,6,21,455278,My Mom is a Character Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15000000,1091,16.83125,19629760,109.0,The Thing,7.8,1629.0,1982,6,25,479888,The Thing Collection,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
